cbsa_fips,name,cluster,age,land_use_mix,r1,st_cap,gmp_mfg_lq,chrasts,flights,transp,hist_prop,med_value_c,home_oldr1940_c,vacan_c,prop_crp1k,inf_mr,pct_smoke,pct_obese,pop_mmntm,decds_snc_peak,decl_snc_peak,poverty,gini,bad_bridge,sfund,h2o_viol,below_dipl,bach_plus,civ_lfpr,pct_undr18,pct_65ovr,low_inc_hsing,hsng_stock_age,density,immigrant
16860,"Chattanooga, TN-GA",1,9,0.434569910414414,0,0,1.38687493765236,31.4554142569225,0.572973259142423,20,7.99311362518446,145000,0.142683226758485,0.136399409739302,37.9045069233143,64.144853988604,0.20981207283918,0.299122805195786,0.108307749128598,0,0,0.159157433069462,0.4634,0.0567729083665339,9.57409632498313e-4,0.016,0.147592469914255,0.2406108606387,0.613083555667518,0.219679092791667,0.165904149671667,0.0306626142892672,48,252824.597768278,0.0378767158728868
16940,"Cheyenne, WY",6,2,0.526228432230919,0,1,1.94759587744507,364.966763109935,0.154549479515244,3,14.6486119546965,182900,0.132766443960127,0.102147272142627,30.4017964202402,42.9733890477238,0.192,0.269,0.124143762177264,0,0,0.100537617100731,0.405,0.148,3.72313294190796e-4,0.006,0.0690417186242167,0.27839249917131,0.645687367303609,0.23587554405,0.13735661577,0.0527923211169284,46,34155.2769824752,0.0306294600287118
16980,"Chicago-Naperville-Elgin, IL-IN-WI",11,15,0.446816262774802,3,0,0.979913853597023,785.822642707368,4.35791015650562,574,127.482766218641,320600,0.0417702792029966,0.0444143662060499,28.2227410808792,5.02693764919735,0.177182096673374,0.26495889696356,0.0398743020136913,6,-0.252972552597901,0.140168364394823,0.48,0.174020540129327,0.00319586038814419,0.029,0.127534880287176,0.354609864189067,0.670735351064398,0.250388414166429,0.125531932027786,0.0292694974796653,45,1314624.81293795,0.177659490111609
17020,"Chico, CA",1,1,0.446921504895455,0,0,0.43361683351623,27.4951399887317,0.0854927221830345,4,5.37579356952693,263500,0.0720868318656564,0.109384599631374,27,23.1948366276724,0.192,0.244,0.082831703343489,0,0,0.218528888459788,0.4743,0.141176470588235,6.11075125575938e-4,0.004,0.12014479992173,0.258627196108852,0.556294180727901,0.20331397181,0.16659012112,0.0251922621560129,38,134436.527626706,0.0762072931830844
17140,"Cincinnati, OH-KY-IN",2,16,0.473421249348521,1,0,1.36371580297845,84.5446357936321,1.36705428278659,39,16.0100493848446,119700,0.417141836722127,0.180784246111405,34.7757919782882,32.2224521163396,0.212606303633158,0.291841140934409,0.059970681199344,6,-0.407140504525812,0.141164878099156,0.4641,0.120903595291123,0.00136615754528812,0.014,0.102763857583649,0.310527196321916,0.660259119651328,0.243856265088,0.13810970101,0.0297362413713747,68,481474.903685893,0.0426611126327785
17300,"Clarksville, TN-KY",1,3,0.434066749435114,0,0,1.52718607088394,22.6247469050356,0.00101771753712356,4,5.39647205639313,137900,0.0268305845053796,0.126850821275591,27.1985062605257,57.8073770491803,0.253496740778292,0.311856225998211,0.180814655172414,0,0,0.169511009934088,0.429,0.118351063829787,0,0.035,0.103563413763693,0.221680508592479,0.553781447530177,0.2469374147,0.145512723391,0.0126742824706425,24,120802.896024918,0.0470900801416966
17420,"Cleveland, TN",3,0,0.41162386865651,0,0,2.54198061305227,31.0743811225841,1.57201482658194e-4,3,7.87135949623299,159400,0.0740470032609918,0.101540537501406,27.5762600614917,112.130735386549,0.259849498545565,0.318998426171146,0.113185598231024,0,0,0.195144635282665,0.4787,0.096969696969697,0,0.046,0.179774440775126,0.18376222817621,0.590487068784843,0.21853248493,0.169735530065,0.0126659937857468,39,151666.142722414,0.043528787610843
17460,"Cleveland-Elyria, OH",2,14,0.453076432949972,1,0,1.28873796730467,119.44855760599,2.11026198436537,99,12.9622821158215,69600,0.536770459194736,0.212364603071354,25.3763412565557,9.53338295889479,0.188800462646234,0.278904035144182,-0.0330066480676566,6,-0.578262323897474,0.155193045393458,0.479,0.206481965499216,0,0.002,0.108151920887159,0.292215905585129,0.640291630718211,0.22912519558,0.163744623806,0.0343323310236632,78,1040024.0324438,0.0571697611460109
17660,"Coeur d'Alene, ID",8,0,0.643149832368189,0,0,0.610730495871394,137.05689542788,8.31415534832985e-4,1,16.368187945311,170600,0.107067205854034,0.0866069709223955,25.6039972850809,26.2508229098091,0.199,0.246,0.274269678428486,0,0,0.130168421199695,0.441,0.161073825503356,0,0.007,0.0784553342295002,0.23267750213858,0.619047202644327,0.2374033896,0.16361556857,0,29,111318.84384143,0.0215173117493761
17780,"College Station-Bryan, TX",1,2,0.520173391804426,1,0,0.717938882323546,32.3509207083113,0.283159947984395,4,13.3781345280319,119500,0.0384854707236637,0.100118225374899,34.2429808449226,59.4573062142656,0.112967251080399,0.280702521287065,0.236768802228412,0,0,0.262475731405235,0.5089,0.0405844155844156,0,0.076,0.157534084173088,0.347156688401502,0.6206781058381,0.225740735383333,0.149858528030667,0.0250156095792463,33,108877.418863325,0.122557466456988
17820,"Colorado Springs, CO",8,5,0.529829266648906,0,0,0.711857306216598,52.5891587949376,1.19938497340426,7,3.44645607384032,212700,0.0612176760115887,0.060619931286282,30.9670569966249,9.37153563900383,0.179781041199386,0.216107643725652,0.201176221059604,0,0,0.116234980579805,0.4398,0.0975254730713246,0,0.046,0.0623422005716071,0.357002186917834,0.626682935358557,0.22130228049,0.13799475692,0.0119537298478914,35,240553.903705856,0.069919689134447
17860,"Columbia, MO",8,4,0.615007325830797,1,0,0.53562506317706,104.610147793386,0.237595299873124,3,8.00854244527496,176900,0.0596944433036264,0.0754445767793338,28.9055808893313,46.4221014492754,0.191919389538324,0.246959694769162,0.186179341781885,0,0,0.197106332375384,0.4826,0.1440329218107,0,0.016,0.0658080540004607,0.473385344162803,0.687522432630325,0.212735974325,0.13231705146,0.0321110449249865,29,141518.890416442,0.0601862153774082
17900,"Columbia, SC",1,8,0.491976462471241,1,1,0.83202479262855,321.418614239792,0.601722324545594,12,23.3305285703358,162200,0.118526734490936,0.14889466840052001,38.6011733338893,39.0565242049239,0.181529102522697,0.318673949637401,0.186106020477225,0,0,0.163848955540824,0.4525,0.26715462031107,0.00135034771453649,0.089,0.116123817739541,0.307514008377826,0.634616265424641,0.223397717131667,0.157218332313333,0.022634891158568,47,207304.840996557,0.0496220963244294
17980,"Columbus, GA-AL",3,7,0.499879790215861,0,0,0.804124655027524,21.134731903528,0.236928245189626,4,14.0114726417015,134500,0.0580458187131001,0.128654060333162,56.1714811730154,77.0936338789424,0.208120699535288,0.347148009185479,0.0464815025127055,0,0,0.191237610085778,0.4775,0.155993431855501,0,0.059,0.142277378837541,0.227517702104236,0.560001473634228,0.241359636258,0.1205178541804,0.0446217877734927,41,152295.288563844,0.0458438028819035
18020,"Columbus, IN",3,0,0.475206579693726,0,0,3.85399955061289,82.9464774155393,0.0258248934230305,0,8.10947795235682,142900,0.121692853522554,0.0717181956411556,36.315693287732,52.4776604386677,0.194,0.339,0.0750192482676559,0,0,0.128083285431436,0.4255,0.143396226415094,0.00245754589466958,0.001,0.0973740161885934,0.294285501137678,0.657524330411003,0.24300451079,0.14707175795,0.0242654538926456,42,188724.779435256,0.0847926731078905
18140,"Columbus, OH",1,13,0.476625837032327,1,1,0.765028136196691,111.897304257155,1.53448352618083,41,6.96464849550452,129100,0.123781515034442,0.120288678109716,42.4885741424466,15.820614426615,0.196744598922767,0.298273593777959,0.138800045141856,0,0,0.147412728449908,0.4605,0.157103825136612,0,0.061,0.0960707742818225,0.340552090995505,0.674725883329527,0.243328862355,0.13094829835125,0.0225086013642303,42,479423.574754046,0.0713125039609608
18580,"Corpus Christi, TX",1,7,0.532062518841155,0,0,2.25811525006042,32.5737983564018,0.693982609156938,20,0.781097441905878,115400,0.0259714899433704,0.103167350126928,45.2538038464682,32.1136321368793,0.235279613812467,0.301949188080348,0.0617560999801627,0,0,0.17608864454854,0.4628,0.0242914979757085,0.00112107623318386,0.199,0.194561906061019,0.193935832729995,0.625604244563255,0.23848688899,0.17635489265,0.0244074688352683,41,240014.013452915,0.076754772592683
18700,"Corvallis, OR",8,0,0.557170549457227,1,0,2.59409071226618,89.0723518932992,2.51221851733431e-4,4,19.7172462977724,270800,0.0661157024793388,0.0943491211142342,21.0799378352166,47.2781506338553,0.108,0.208,0.095018745281691,0,0,0.22252892176708,0.4823,0.0638297872340425,0.00147942125040684,0.074,0.0511566348256416,0.527928031610849,0.592605662477266,0.16993682946,0.13666547332,0,41,126607.391188567,0.0967339152552171
18880,"Crestview-Fort Walton Beach-Destin, FL",1,0,0.565237578856555,0,0,0.478989334698585,35.6315319713776,1.42526280457104,1,1.06134578645723,158800,0.00626194014009764,0.152727658671195,29.0008959086837,19.3304361821986,0.216,0.288,0.060552029935835,0,0,0.140995688029774,0.4475,0.12037037037037,0,0.087,0.102708126686812,0.281083481349911,0.586108998982887,0.22227840525,0.14673573739,0.010810734223129,20,253550.120935232,0.0641456515866584
19060,"Cumberland, MD-WV",7,0,0.548441315095015,0,0,0.862036822829281,41.4274797707519,2.00042008821853e-5,4,24.4867206630251,88900,0.447353550574496,0.171595404030891,29.4664150170449,115.68682084146,0.214237806278482,0.298433751979402,0.0126558701278331,7,-0.494010080287719,0.177078299343836,0.458,0.138613861386139,0.00265960983523717,0.012,0.117473552851754,0.161731756430982,0.528058011277355,0.188818614,0.190334488615,0.0217100435927317,73,137367.518185082,0.0179262418068388
19100,"Dallas-Fort Worth-Arlington, TX",5,10,0.458008036261179,3,0,1.04941476820756,471.673366798089,4.49555147015344,137,5.19178877617242,132300,0.00548553472008744,0.0859172729446323,37.0667630500961,6.39163858241056,0.144984573292897,0.284857338993514,0.234470344532566,0,0,0.145898041981248,0.4705,0.0154925154401759,6.72079896858138e-4,0.066,0.156892048138732,0.32508212150122,0.688360983854296,0.262332636863333,0.124386828590667,0.0199118608909972,33,719821.540384721,0.17659093104185
19140,"Dalton, GA",9,0,0.372045702799047,0,0,3.52884683202336,382.329939282659,5.56401749883503e-5,3,5.24541026601724,122500,0.0341701011614837,0.145447733233421,27.7894975695712,62.6657135430205,0.219395987998615,0.286316517290457,0.184918895951879,0,0,0.191285828504312,0.4554,0.228971962616822,0,0,0.310294684659873,0.129418892866979,0.631990351151785,0.265125166455,0.12521358603,0.00122414444904499,37,224004.220937741,0.153748153748154
19180,"Danville, IL",7,0,0.46760927893415,0,0,1.99208623402959,21.504326328801,0,5,6.0390525397571,66200,0.420452257934644,0.166006844259545,37.9943057948727,60.8819714656291,0.254,0.343,-0.0273358834113848,4,-0.257763683345079,0.188333678006411,0.4308,0.175403225806452,0.00111312710798446,0.015,0.131823964306127,0.137539408912406,0.57622747195367,0.23967682904,0.17048637478,0.0423073726207298,67,90859.0001892316,0.0217748357555246
19340,"Davenport-Moline-Rock Island, IA-IL",6,9,0.491474288659169,0,0,1.51572323317577,74.9135493188323,1.03352137349259,10,8.59671302149178,112900,0.293400758533502,0.0782806573957016,29.1930290456432,41.9798881386385,0.195055909751361,0.293731070327671,0.00976280453913233,3,-0.00631391385187481,0.128954077196962,0.4369,0.141232227488152,0,0.018,0.0956456416172565,0.259502282387481,0.642623166696844,0.2293528923375,0.173371633065,0.0232473729933001,61,167270.212166068,0.0500384971746989
19380,"Dayton, OH",2,12,0.458306296854909,0,0,1.35330791987768,121.061505114813,1.6103976856297,17,14.4099981145797,66700,0.38066636140814,0.228108923425001,32.4928558300127,21.0862050043898,0.196324936225462,0.294003034052708,-0.00784174553411943,5,-0.464461064605157,0.1686014586846,0.4604,0.137162954279015,0.00703408011817255,0.013,0.10310374031984,0.27319225255047,0.6180215414029,0.2249846669525,0.1624100794825,0.0261890902364852,68,468488.493417273,0.0395322606404216
19460,"Decatur, AL",3,1,0.501710301607629,0,0,3.02077973586067,23.4870055017029,0,5,4.44785896243581,124200,0.0493712344830375,0.0985402935586915,26.1069109205676,76.9618918511824,0.247650137857542,0.320631066154705,0.0545839703291354,0,-0.0109728283318068,0.166441754316333,0.4513,0.08,7.87389174973622e-4,0,0.180736969098215,0.190578422897529,0.582730693717277,0.225526751765,0.159152978795,0.0307502890346992,40,121123.289397017,0.0379795529822914
19500,"Decatur, IL",7,8,0.444506200770981,0,0,2.54122965307522,28.4043782559667,0.0722533386764583,6,1.9563455465191,80100,0.220368351918616,0.125597384086526,33.3489816553517,39.6243654822335,0.23,0.33,-0.0343312468397468,3,-0.227197840159012,0.183831955374985,0.4702,0.284057971014493,0,0.006,0.109544672615848,0.229316740135469,0.62398378638331,0.22251505335,0.17472867366,0.0357405092179159,58,190752.380788372,0.0220069052045461
19660,"Deltona-Daytona Beach-Ormond Beach, FL",10,2,0.548445544227274,0,0,0.52653532596888,20.6543073005829,0.465552344937019,8,15.1556902728024,112000,0.0580600716450813,0.256048498208873,37.1861308186731,11.7551508933915,0.224,0.273,0.115598983180066,0,0,0.169701331050313,0.4581,0.0616740088105727,9.08240465745711e-4,0.267,0.109453645896814,0.218505527642728,0.511764844801663,0.18228035144,0.22806908946,0.0124872829903843,41,536124.35628457,0.0830601056737612
19740,"Denver-Aurora-Lakewood, CO",5,12,0.447065776298791,0,1,0.484122949095501,99.0653011551595,9.16762924035205,77,1.22142066491087,189100,0.00876369327073552,0.0531623344402458,27.909593922911,11.5370176443856,0.167142974473393,0.198858974621747,0.167141755841486,0,0,0.115593657931724,0.4576,0.0808213193534294,0.00107835184703699,0.019,0.0984615266612647,0.40596608356878,0.707995860511496,0.220986372028,0.1249004091797,0.0236760045701962,35,304752.056956148,0.122262730531233
19780,"Des Moines-West Des Moines, IA",6,12,0.566933697610567,0,1,0.483600342261346,278.416576363102,1.63460207834657,15,15.3422325748074,117800,0.286910947858807,0.0848750223974198,28.9660184715422,26.4503326718805,0.163143841146943,0.287825031513123,0.183298919388277,0,0,0.114391093828995,0.4431,0.429740791268759,6.93553420952249e-4,0.106,0.0744606273805155,0.355326660508434,0.724709780824229,0.254828401748,0.147934120392,0.0209013507457909,60,197535.457918646,0.0760262613795707
19820,"Detroit-Warren-Dearborn, MI",2,14,0.415561569417981,1,0,1.36980729779937,93.9374360042426,3.62904926798733,63,69.3926707575844,105800,0.241383265469978,0.0966909445432127,29.947512365435,5.87366993390181,0.186560489668089,0.31039035649949,-0.0351049969714032,6,-0.636242084638143,0.167672221372016,0.472,0.175077639751553,0.00308611018956432,0.002,0.111816087823831,0.290673003799674,0.623404331182492,0.228905459258333,0.148240593201667,0.0140123717880935,66,1104891.74182631,0.0913556787797085
20020,"Dothan, AL",3,2,0.47942803218918,0,0,0.843864978602892,61.8593921887549,0,5,2.33590282644242,139800,0.0283311642807088,0.135282143691394,31.112494811125,114.734095618141,0.208240688692086,0.333384472609641,0.11292898571767,0,0,0.188738183312783,0.4753,0.0427350427350427,5.82757374794578e-4,0,0.170846131813648,0.185720352793608,0.574787820830274,0.2252307934,0.180840774963333,0.0283245957321125,38,84872.2013077075,0.0233873754242857
20100,"Dover, DE",1,0,0.582920888793051,0,1,0.695463857973581,71.717264151487,0,1,77.2872858933296,176300,0.0772872858933296,0.0986631388386019,34.0213172324564,25.745361484325,0.212,0.327,0.281087949990923,0,0,0.134521277568208,0.4151,0.08,0.00511788187928623,0.007,0.136486241853729,0.225362056480811,0.616686184427829,0.23803536856,0.15068234405,0.0294585159325559,36,276894.469275649,0.0544631848456424
20220,"Dubuque, IA",6,5,0.483136133556854,0,0,2.11850712734088,68.0118507078507,0.333477477477477,6,18.4436683279049,132800,0.33073029078209,0.0620806027547777,21.6223719475084,34.4047619047619,0.1,0.286,0.0505928676396352,3,-0.061612210215795,0.121585204181427,0.4183,0.40785498489426,0.00164392569455861,0.037,0.0791348840129328,0.286969896725994,0.68667427611813,0.2306655381,0.15868836014,0.052898171020785,58,153958.573072497,0.0248055387566993
20260,"Duluth, MN-WI",2,11,0.467823045376397,0,0,0.616107982267899,59.3026884739325,0.609808262488332,17,18.8748492633566,147800,0.439574267288838,0.071724427200755,33.2236007305975,51.4889574922821,0.214805609647164,0.270543671281822,0.0155543294396085,5,-0.195868122856717,0.157088648953708,0.4382,0.232394366197183,2.37729587348982e-4,0.005,0.0665361932820161,0.257070942286459,0.626943590769003,0.210898743676667,0.161318295803333,0.0350956352535586,68,33254.9221911061,0.0199929936943249
20500,"Durham-Chapel Hill, NC",5,8,0.542816612308345,3,0,3.12871149748679,523.30388077315,0,6,13.9608196352173,385100,0.0324701643773925,0.0842152668317946,38.3993877352748,28.2893211658834,0.149027334564298,0.267294104473167,0.182568060906041,0,0,0.170282038206567,0.4943,0.106304079110012,5.68682646649038e-4,0.01,0.119274973162286,0.447092369636331,0.654487854429411,0.2135701929,0.1522952721275,0.0270064448186878,33,286819.073615969,0.122283086900033
20740,"Eau Claire, WI",6,3,0.498064260805084,0,0,1.25362045514001,226.046813494651,0.138297230070758,7,18.1869054280918,139900,0.185226636821489,0.0520425293788472,20.459072546866,42.6317334507559,0.193227048019867,0.312753046209548,0.0863843815096706,0,0,0.132951169345624,0.4305,0.151666666666667,6.07404257903848e-4,0.008,0.0738588048404429,0.261981965145073,0.677072848279074,0.21730799218,0.146239581315,0.0173410404624277,44,97883.803565463,0.024858654021521098
20940,"El Centro, CA",9,0,0.486251143776357,0,0,0.411055540061112,21.4114744909568,0.030473220083134,4,2.10452472816556,154500,0.0370396352157138,0.127253595229744,33.0720572057206,13.9374256701125,0.124,0.221,0.225953737329746,0,0,0.239800096843037,0.464,0.124168514412417,0,0.092,0.336565626427726,0.140809875898593,0.53181582253247806,0.28847460699,0.11518031079,0.0484755506180677,41,41787.0995546617,0.325785888241698
21060,"Elizabethtown-Fort Knox, KY",1,0,0.497765094365938,0,0,1.52216681580366,11.6340340771446,0,2,57.0270878667367,156000,0.0601785848277932,0.102198544308547,17.3631990378833,70.4607481136619,0.237522060991189,0.308523993579875,0.113336494741834,0,0,0.151072563378745,0.4243,0.0690909090909091,0.00113019891500904,0,0.120266468981345,0.202502208727265,0.591924494105377,0.23962524913,0.143079912005,0.00387980459607621,31,167651.446654611,0.0354831007587414
21140,"Elkhart-Goshen, IN",6,1,0.469756486558446,0,0,4.36745245449909,36.397151478813,6.88048595889401e-5,5,10.1072244682721,84400,0.268896115310248,0.154860256635613,26.2908801927525,15.3442420500154,0.201,0.299,0.0807917238813727,0,0,0.160604381921398,0.419,0.0938628158844765,0.0129542068786839,0.002,0.192208325761825,0.181384361346596,0.653747216590781,0.27955305814,0.130373,0.0201335387776066,54,426536.692790984,0.0827715075865162
21300,"Elmira, NY",7,0,0.401989456185973,0,0,1.61931232492859,42.6952831597202,1.66809844839269,3,20.5937875407585,68800,0.68036725587781,0.108374806933242,21.1527637059552,53.5529805947229,0.234,0.307,-0.0245964642582629,6,-0.437565371309035,0.15800758300728,0.4567,0.265625,0.00490978274211366,0.152,0.103222300890784,0.234468904878732,0.568716844667708,0.21758976793,0.16653108264,0.0149028190297535,78,218068.000490978,0.0273035222676652
21340,"El Paso, TX",9,9,0.397617236547443,0,0,0.997159212449255,18.0690011108833,1.71889169126026,14,1.45731928199961,118400,0.0452643368989078,0.0811310463136068,25.8928091905671,3.16496261254387,0.152,0.254,0.178076930999879,0,0,0.228213107969023,0.462,0.00712250712250712,0,0.026,0.243992758559026,0.212603804368574,0.576749439292577,0.28853546739,0.10930051056,0.0433892077747942,38,794046.549289516,0.255614345207778
21500,"Erie, PA",2,11,0.510221380666225,0,0,1.92779756535941,256.553568666942,0.39268823391897,7,6.53836933068893,85900,0.422291480504762,0.103567770198113,25.145598540094,15.975898429094,0.252,0.291,-9.8631619801811e-4,5,-0.287828662236348,0.166676633502022,0.4543,0.26984126984127,0.00250265907526747,0.01,0.0918628577536677,0.260735950402181,0.620093829198901,0.21877029119,0.15363867939,0.0353092374840395,70,351080.523055747,0.0433862887607287
21660,"Eugene, OR",1,5,0.541479507237394,1,0,1.35702996935245,39.0560162030339,1.12187822923986,15,11.3956867325717,240500,0.0770348423121848,0.0585310959801715,34.2180458609954,13.2076965713833,0.175,0.281,0.0890391659622429,0,0,0.200952342843424,0.4661,0.0423814328960646,2.19629616614541e-4,0,0.0889215125200096,0.283995620692229,0.593276823390124,0.19134391879,0.16778210728,0.0230652022093835,41,77247.0306075834,0.0596090292947964
21780,"Evansville, IN-KY",7,12,0.438879971690328,0,0,2.65280028271585,209.420870909396,0.521921613719658,15,14.052077337216,89200,0.256289574374429,0.131971015474215,27.2208072634762,81.9098814229249,0.228546792762863,0.322091382669188,0.0462669369776702,5,-0.155896088114566,0.151626243066724,0.4542,0.134110787172012,4.37834122164477e-4,0,0.0973919824127921,0.233171428303004,0.632317358492075,0.232357085023333,0.155653771048333,0.0307559129476742,60,136408.096428587,0.0228693801051985
21820,"Fairbanks, AK",1,0,0.45796849047458,0,0,0.506193324624302,59.783220082103,4.52104264736879,3,14.857679074132,199800,0.022442915233031,0.121989365029715,23.6678274519366,27.9695127173075,0.194,0.285,0.177945436986963,0,0,0.0808772131164644,0.4026,0.204081632653061,1.36273014808789e-4,0.304,0.0557814841035942,0.317434183446663,0.654207537429014,0.24682384802,0.075251901709,0,41,13297.6570580564,0.050819918760343
22020,"Fargo, ND-MN",8,4,0.54394989936152,0,0,0.831471804198686,108.789591850699,1.58217297593185,14,4.30630967983524,168600,0.105635648754915,0.0645571990263995,22.2294601416823,29.4745524234632,0.16368600651181,0.275132422140153,0.197342387034244,0,0,0.122432818926687,0.4518,0.141652613827993,0,0,0.0534567793147727,0.354184906321135,0.742330772250575,0.22470670887,0.114756484575,0.0317844663765095,33,74289.6691112368,0.055278249074443
22140,"Farmington, NM",1,0,0.400224185744825,0,0,0.343670943077178,14.5988950369304,0.137589799304345,1,8.52175889103511,172600,0.00772639472787183,0.136064083626861,21.9310387253545,28.3547417327139,0.227,0.302,0.14273161044279,0,-0.0925954181834034,0.200615908262085,0.4635,0.173652694610778,1.81387140014547e-4,0.046,0.178238539090736,0.151873692219897,0.601902663304871,0.27750330032,0.12341209299,0.00686009442718211,39,23588.3092360518,0.0373842231865295
22180,"Fayetteville, NC",3,4,0.462722967896982,0,0,0.584167524182334,24.1071793768542,0.678352974298091,8,6.30523878374118,128200,0.0186656810201442,0.147281681107113,51.7409377618503,19.9416052171689,0.218372925021529,0.315334673714477,0.0884527745841614,0,0,0.181529117935064,0.4364,0.312649164677804,0.00191745362159053,0.008,0.106760332797727,0.227787137653698,0.54406195912516,0.27494251493,0.092169371708,0.0174267544293774,35,351261.205119601,0.0580576983480534
22220,"Fayetteville-Springdale-Rogers, AR-MO",1,1,0.497587783283391,1,0,1.09132934450063,39.3435301494083,1.06791235281633,8,75.0946440762118,174400,0.0227766399801403,0.0935890274933284,23.0328373852662,34.1058809438256,0.194467974169782,0.284110379512292,0.33470875534873,0,0,0.163365822879393,0.4704,0.167120799273388,0,0.029,0.153099472650191,0.287683538413814,0.641196910787876,0.256901170605,0.13486487507,0.00963787779545242,20,146441.273825745,0.110487837029376
22380,"Flagstaff, AZ",5,1,0.431534093765111,0,0,0.550398982597935,31.0254498659209,3.03893685701345,11,22.64065506962,267400,0.0338100449039659,0.121089770197351,32.8594490444201,25.7080773265398,0.152,0.24,0.155613823933975,0,0,0.227230801977154,0.478,0.053030303030303,0,0.131,0.115796485759533,0.336064955632086,0.645933101311258,0.22315968331,0.10276184826,0.0109451958408256,30,7219.60331684649,0.0543521993255353
22420,"Flint, MI",7,9,0.419793046236407,0,0,1.68219072131969,23.1717370615482,1.00359499475476,6,10.7818715841915,32600,0.241142134810574,0.25158939658698,36.3781593571011,11.5805091363423,0.231,0.369,-0.0237331505178371,5,-0.505504214481568,0.208784970678595,0.4535,0.304582210242588,0.001569908003391,0.002,0.107318139938409,0.193233597550701,0.56622423988283,0.23714899272,0.15229334386,0.0116854449779786,63,668451.128763855,0.0233796774984731
22500,"Florence, SC",3,0,0.480142740438594,0,0,1.74095018202869,18.9519491591103,0.32814558629776,7,9.1465157491568,153700,0.0617961470302407,0.12816555193506,47.0116653532199,57.8701761744966,0.219313100222405,0.359689327750906,0.0642540964510367,0,0,0.211764122156342,0.478,0.0714285714285714,0,0.03,0.169814067937275,0.200623170891513,0.598406384315078,0.23735443076,0.152351851565,0.0302840177020895,40,151028.204920984,0.023030079708318
22520,"Florence-Muscle Shoals, AL",3,0,0.508646230356742,0,0,1.34539084706244,47.6190132698197,0.0283089486219803,1,7.4719800747198,125300,0.0598754669987547,0.124881693648817,24.3038800573615,88.2997683122438,0.220657513046917,0.321905486153502,0.0292899615250087,0,0,0.177306583124131,0.4536,0.17351598173516,0,0,0.158676817541981,0.205922004797875,0.551066470113018,0.211886476065,0.18015020031,0.033164355082163303,45,116745.747111845,0.0185893559630659
22540,"Fond du Lac, WI",6,0,0.490729976484016,0,0,2.10123977759032,476.700459925667,8.8258656703245e-5,4,14.8489503328213,121700,0.257706093189964,0.0692780337941628,17.1991380752315,36.6055954444169,0.184,0.293,0.0445753165597764,0,-0.00162711234048488,0.0918880042140238,0.4056,0.184426229508197,0.00138975748731846,0.02,0.0867210598135092,0.21520354787355,0.682729351907342,0.21912021847,0.16162400047,0.0161304877498534,54,141245.222708637,0.0338500784929356
22660,"Fort Collins, CO",8,3,0.517746621319628,1,0,1.31788149948869,36.0765010777122,0.10437470209277,3,9.48657976087276,265900,0.0536973126809402,0.0363270580153421,25.8285218436071,10.0875364735306,0.148,0.199,0.191400192449919,0,0,0.136751971110831,0.4513,0.1,0,0.031,0.0471003726526536,0.442711352509925,0.67613358821199,0.20601731711,0.13458738939,0.0133575932948974,31,115419.876733436,0.052047752076348
22900,"Fort Smith, AR-OK",3,5,0.470897839168498,0,0,1.89843041457473,21.20958746222,0.302421844055652,6,7.61228114691703,113300,0.0570159857904085,0.117482872367419,29.9667539034405,91.7534027221777,0.238629582643377,0.345295025194523,0.0930629278471282,0,0,0.223691093770435,0.4743,0.200555170020819,0,0.111,0.172621284179111,0.163276041610753,0.561506741839546,0.24444269557,0.158932699516,0.0211113648970535,42,70180.9655835089,0.0626890264779731
23060,"Fort Wayne, IN",6,10,0.484215517336646,0,0,1.83774739275635,54.5319482574101,0.653138523102694,9,3.34683811872468,100700,0.153153073806588,0.0992337502201867,26.9968865896115,25.0525087514586,0.210068740297784,0.323712900480369,0.0668988814730518,0,0,0.1497871177469,0.4432,0.156142365097589,0.00146954010742338,0.129,0.104732409948105,0.256537814881399,0.665293037481038,0.247282107633333,0.149955581083333,0.0206873558747534,48,305853.178247867,0.0562109760492158
23420,"Fresno, CA",9,8,0.503972269684562,0,0,0.66724555414984,31.9704450172896,0.656943913029652,15,1.89011014187281,177500,0.0679809614360255,0.0726203226933497,42.3429523348917,2.99513647299098,0.139,0.285,0.163925259598678,0,0,0.268416537524906,0.474,0.109111361079865,8.39209196390058e-4,0.034,0.264548579826273,0.193927412370863,0.608832206965803,0.29113174049,0.10856070313,0.0444720535478561,39,156168.439356226,0.214002836689665
23460,"Gadsden, AL",7,6,0.472836627214402,0,0,1.59086712643365,25.327789475727,0,2,3.90298299414553,71200,0.202174519096738,0.198271536102593,39.2607488269654,65.0555041628122,0.26,0.338,0.00938536038430683,5,-0.383056741495662,0.196638787142773,0.4363,0.180257510729614,0,0.026,0.175357237641603,0.160425193110866,0.543554383019547,0.22262847466,0.16849640627,0.0270526315789474,60,195199.910278697,0.0269452421795193
23540,"Gainesville, FL",1,4,0.579348645384543,1,0,0.350619757234106,51.0214927677937,0.68718046781136,5,7.02691307708524,141500,0.0326751458084463,0.157332583795938,35.4342994580771,38.8518826903506,0.150099870292452,0.250086913095943,0.137194912045165,0,0,0.242497606453942,0.5158,0,8.16526496284804e-4,0.001,0.0810982139560074,0.394714491451361,0.587258397035487,0.19152962281,0.15423315675,0.0264986105597459,37,215787.539805667,0.0982264665757162
