ID,NAME,IMMIGRANT,GINI,PCT_UNDR18,PCT_65OVR,PCT_BLK,PCT_AZN,PCT_HISP,PCT_WHT,PCT_NOT_ENGL,PCT_RURL,HOUSING_UNTS,AREA_TOTAL,AREA_LAND,POP_10,POP_EST_15,AGE,LAND_USE_MIX,DORMS,R1,R_UNIV,ST_CAP,TXMPT_HOSP,HOSP_ASSTS,HIST_BLDGS,HIST_DISTRICT,TOT_HOUSING_UNTS,PCT_BUILT_PRE1940,MED_YR_BUILT,MED_VALUE,EMP2007,EMP2007_MFG,EMP_MFG_LQ,GMP2007,GMP_LQ_33,GMP2007_MFG,GMP_MFG_LQ,TXMPT_CHRTY,CHRTY_ASSTS,TXMPT_ARTSORG,ARTSORG_ASSTS,X_ENPLANE,INTRMDL_FREIGHT,INTERMODAL_BUS,INTERCITY_RAIL,LOCAL_RAIL,BIKESHARE,VIO_CRP1K,PROP_CRP1K,X_MSA_POP,AY,AZ,POP_MMNTM,DECDS_SNC_PEAK,DECL_SNC_PEAK,PEAK_POP_YR,PEAK_POP,SUPERFUND,POLLUTE,H2O_VIOL,FOOD_DES,HH_WDISAB,PCT_WDISAB,INF_MR,PCT_SMOKE,PCT_OBESE,DRUG_DEATH,BELOW_DIPL,BACH_PLUS,UNDR18_POP,FREE_LUNCH_RATIO,PUB_SCHLS,TOT_BRDG,POOR_BRDG,DEFIC_BRDG,MED_HHINC,PCT_WLFR,PCI,PCT_FOODSTMPS,CIV_LFPR,UNEMP_RT,POVERTY,VACANCY,PCT_RENT,MED_GR_RENT,LOW_RENT_UNTS,SEC8_UNTS,PCT_NO_DIPLOMA_C,PCT_BCHLRS_PLUS_C,HOME_NEWR2000_C,HOME_OLDR1940_C,MED_VALUE_C,HSNG_UNITS_C,OCCUPIED_C,VACANT_C,OWNR_OCC_C,RNTR_OCC_C,MED_GR_RENT_C,HIST_BLDG_C,HIST_DIST_C,MED_AGE_C,BAD_BRIDGE,HIST_PROP,DENSITY,TRANSP,CHRASTS,SFUND,FLIGHTS,VACAN_C,LOW_INC_HSING,HSNG_STOCK_AGE
17300,"Clarksville, TN-KY",0.04709008,0.429,0.246937415,0.145512723,0.122268493,0.013363481,0.051219518,0.783940978,0.008160204,0.569136103,114145,2242.21,2157.44,260625,281021,3,0.434066749,0,0,0,0,0,0,76,16,112748,0.042297868,1990,137500,118.624,13.662,1.188941043,10711416.93,1.95181058,2107822.869,1.527186071,19,6358029,1,9264,286,3,1,0,0,2,4.129750311,27.19850626,232000,273949,282349,0.180814655,0,0,2016,150287,0,14.6,0.035,0.163,0.279,0.139,57.80737705,0.253496741,0.311856226,38,0.103563414,0.221680509,76842,0.012896593,71,752,44,45,46614,0.024844276,22184,0.152717119,0.553781448,0.103479317,0.16951101,0.132853798,0.424203991,837,945,484,0.078389581,0.24189256,0.343654086,0.026830585,137900,59298,51776,7522,27641,24135,872,32,7,1993,0.118351064,5.396472056,120802.896,4,22.62474691,0,0.001017718,0.126850821,0.012674282,24
17420,"Cleveland, TN",0.043528788,0.4787,0.218532485,0.16973553,0.024674052,0.006846,0.035624033,0.915898962,0.00798173,0.664859594,49386,773.78,763.44,115788,120864,0,0.411623869,0,0,0,0,0,0,20,11,50529,0.057551109,1982,141400,43.094,8.684,2.080279122,3423308.477,2.134758,1121278.522,2.541980613,8,3755774,0,0,19,2,1,0,0,0,5.475524234,27.57626006,104015,115788,121262,0.113185598,0,0,2016,44271,0,13.5,0.046,0.146,0.355,0.182,112.1307354,0.259849499,0.318998426,23,0.179774441,0.183762228,26406,0,32,330,16,16,41643,0.04976665,23064,0.174957422,0.590487069,0.11121759,0.195144635,0.105246492,0.328105992,708,432,208,0.175374251,0.237125749,0.173226133,0.074047003,159400,17786,15980,1806,7519,8461,705,14,2,1978,0.096969697,7.871359496,151666.1427,3,31.07438112,0,1.57E-04,0.101540538,0.012665994,39
17460,"Cleveland-Elyria, OH",0.057169761,0.479,0.229125196,0.163744624,0.087131997,0.014274524,0.042143286,0.840599942,0.01040138,0.225224362,955756,3979.43,1997.3,2077240,2060810,14,0.453076433,5312,1,2,0,5,2476472,491,101,956125,0.241302131,1959,138900,1084.003,142.738,1.35933884,124196375.9,1.61477318,20623804.37,1.288737967,231,246160782,44,35827555,4348849,38,6,2,53,5,3.994166382,25.37634126,2148143,2077240,2055612,-0.033006648,6,-0.578262324,1950,914808,0,13.7,0.002,0.135,0.259,0.136,9.533382959,0.188800463,0.278904035,483,0.108151921,0.292215906,458314,0.25726467,599,1913,196,199,49925,0.032712056,28917,0.154200999,0.640291631,0.090504872,0.155193045,0.113496666,0.347598182,744,11842,20984,0.225682887,0.156443462,0.044043478,0.536770459,69600,212154,167100,45054,70489,96611,654,275,83,1939,0.206481965,12.96228212,1040024.032,99,119.4485576,0,2.110261984,0.212364603,0.034332331,78
17660,"Coeur d'Alene, ID",0.021517312,0.441,0.23740339,0.163615569,0.003549024,0.008602225,0.041915919,0.913305376,0.003948136,0.242443716,63177,1315.62,1244.12,138494,150346,0,0.643149832,0,0,0,0,0,0,34,4,65272,0.058600931,1991,185700,58.388,4.768,0.843007135,5140798.62,0.77647858,404553.0054,0.610730496,16,20605956,1,1426,125,0,1,0,0,0,2.953196528,25.60399729,108685,138494,154311,0.274269678,0,0,2016,50285,0,11.3,0.007,0.157,0.275,0.134,26.25082291,0.199,0.246,22,0.078455334,0.232677502,34249,0.219130486,46,149,11,13,49403,0.032753762,25744,0.126672693,0.619047203,0.078778975,0.130168421,0.135601789,0.298452704,837,0,0,0.088459171,0.244193956,0.288850376,0.107067206,170600,20772,18973,1799,11070,7903,821,34,4,1988,0.161073826,16.36818795,111318.8438,1,137.0568954,0,8.31E-04,0.086606971,0,29
17780,"College Station-Bryan, TX",0.122557466,0.5089,0.225740735,0.149858528,0.144388798,0.021913732,0.210821965,0.607795965,0.03572838,0.541914269,95016,2133.4,2100.16,228660,249156,2,0.520173392,12064,1,1,0,0,0,49,3,99298,0.030635058,1988,150000,100.576,5.58,0.572741223,7092781.727,0.825706867,656144.2141,0.717938882,32,8060426,4,754527,70551,2,2,0,0,0,3.354325199,34.24298084,184885,228660,254928,0.236768802,0,0,2016,112141,0,8.8,0.076,0.196,0.2,0.097,59.45730621,0.112967251,0.280702521,20,0.157534084,0.347156688,49851,0.357645784,71,616,10,15,41067,0.014387656,22750,0.108289699,0.620678106,0.066688805,0.262475731,0.130657214,0.507344423,849,582,1902,0.215848087,0.272394265,0.248428847,0.038485471,119500,32142,28924,3218,13406,15518,813,43,2,1984,0.040584416,13.37813453,108877.4189,4,32.35092071,0,0.283159948,0.100118225,0.02501561,33
17820,"Colorado Springs, CO",0.069919689,0.4398,0.22130228,0.137994757,0.033034944,0.018937781,0.110147575,0.803408134,0.009459621,0.357690898,265495,2688.51,2683.86,645613,697856,5,0.529829267,0,0,0,0,1,104993,69,22,274475,0.056799344,1984,219300,292.701,15.258,0.538135952,28379753.38,1.183978866,2603135.638,0.711857306,56,36699660,7,1788506,836998,4,3,0,0,0,4.530257174,30.967057,537484,645613,712327,0.201176221,0,0,2016,465101,0,12.9,0.046,0.14,0.242,0.118,9.371535639,0.179781041,0.216107644,152,0.062342201,0.357002187,170059,0.212779094,227,687,32,35,58414,0.026146868,29763,0.097670167,0.626682935,0.084276001,0.116234981,0.071434557,0.367978718,976,745,2536,0.068538447,0.371820901,0.196232593,0.061217676,212700,185698,174441,11257,101160,73281,922,64,17,1982,0.097525473,3.446456074,240553.9037,7,52.58915879,0,1.199384973,0.060619931,0.01195373,35
17860,"Columbia, MO",0.060186215,0.4826,0.212735974,0.132317051,0.071945184,0.022114689,0.022268666,0.856694998,0.006739774,0.414218082,74133,1162.51,1149.26,162642,174974,4,0.615007326,7102,1,1,0,0,0,57,16,72187,0.057101694,1986,169400,95.832,4.61,0.496602586,7230736.887,0.638853265,499043.8214,0.535625063,19,18304056,4,10955000,41573,2,1,0,0,0,3.952454804,28.90558089,145666,172786,176594,0.186179342,0,0,2016,120612,0,10,0.016,0.157,0.198,0.103,46.42210145,0.19191939,0.246959695,21,0.065808054,0.473385344,37401,0.229459105,59,486,29,41,49899,0.014183338,27150,0.10349358,0.687522433,0.050398847,0.197106332,0.072132101,0.440400119,795,785,1533,0.061913066,0.554625882,0.287075445,0.059694443,176900,48698,45024,3674,21471,23553,799,39,10,1988,0.144032922,8.008542445,141518.8904,3,104.6101478,0,0.2375953,0.075444577,0.032111045,29
17900,"Columbia, SC",0.049622096,0.4525,0.223397717,0.157218332,0.351858096,0.009762601,0.057955652,0.564519127,0.017451473,0.584782323,331470,3834.02,3702.75,767598,810068,8,0.491976462,7446,1,1,1,2,1109220,233,36,339255,0.041373009,1985,140600,385.513,31.441,0.841929886,35554977.76,0.628442848,3811815.86,0.832024793,100,260370934,13,5084626,487436,6,4,2,0,0,7.07336334,38.60117333,647158,767598,817488,0.18610602,0,0,2016,134309,5,12.5,0.089,0.168,0.242,0.123,39.0565242,0.181529103,0.31867395,95,0.116123818,0.307514008,180705,0.332398107,213,1093,141,151,49793,0.016028083,25837,0.142796256,0.634616265,0.088919472,0.163848956,0.121672488,0.329525433,843,2171,5508,0.127792396,0.405796907,0.182417961,0.118526734,162200,52292,44506,7786,20059,24447,836,122,18,1970,0.26715462,23.33052857,207304.841,12,321.4186142,0.001350348,0.601722325,0.148894668,0.022634891,47
17980,"Columbus, GA-AL",0.045843803,0.4775,0.241359636,0.120517854,0.302995365,0.014912418,0.073783869,0.581661396,0.013649322,0.529180319,128214,1959.81,1936.14,294865,313749,7,0.49987979,0,0,0,0,0,0,147,29,130945,0.064164344,1979,135700,142.846,11.218,0.810710793,13537308.78,0.761818707,1402655.268,0.804124655,24,6631001,3,268995,74336,3,1,0,0,0,4.555297418,56.17148117,281768,294865,308755,0.046481503,0,0,2016,197485,0,12.8,0.059,0.19,0.339,0.181,77.09363388,0.2081207,0.347148009,25,0.142277379,0.227517702,77481,0.391089428,90,609,46,49,42456,0.014595678,23153,0.18671419,0.560001474,0.108570593,0.19123761,0.142960785,0.448037425,815,2738,3105,0.136346888,0.241350925,0.201849035,0.058045819,134500,83503,72760,10743,36266,36494,830,117,15,1976,0.155993432,14.01147264,152295.2886,4,21.1347319,0,0.236928245,0.12865406,0.044621788,41
18020,"Columbus, IN",0.084792673,0.4255,0.243004511,0.147071758,0.020505862,0.050234335,0.064131077,0.849736766,0.018446228,0.337031539,33098,409.52,406.91,76794,81162,0,0.47520658,0,0,0,0,0,0,16,3,33422,0.128029442,1973,136000,46.384,15.84,3.525377125,4733915.242,6.490372272,2350863.275,3.853999551,10,6732102,1,15676,2096,0,0,0,0,0,1.409811242,36.31569329,71435,76794,81402,0.075019248,0,0,2016,46850,1,13.6,0.001,0.126,0.242,0.122,52.47766044,0.194,0.339,0,0.097374016,0.294285501,19340,0.226938987,20,265,19,19,55050,0.016088866,27987,0.090995478,0.65752433,0.054042813,0.128083285,0.086888876,0.292614195,818,157,654,0.081803167,0.368988633,0.168981247,0.121692854,142900,19730,18315,1415,11552,6763,821,16,3,1975,0.143396226,8.109477952,188724.7794,0,82.94647742,0.002457546,0.025824893,0.071718196,0.024265454,42
18140,"Columbus, OH",0.071312504,0.4605,0.243328862,0.130948298,0.060173904,0.019859716,0.020639108,0.880641735,0.006044525,0.410058946,792340,4014.16,3967.21,1901974,2021632,13,0.476625837,11634,1,1,1,17,79539551,429,58,834170,0.127284606,1977,159100,961.007,76.863,0.825675471,107643758.9,0.765766801,10611126.62,0.765028136,272,226215171,31,21041072,3102161,27,14,0,0,44,3.698978157,42.48857414,1612694,1836536,2041520,0.138800045,0,0,2016,860090,0,13.5,0.061,0.133,0.234,0.118,15.82061443,0.196744599,0.298273594,405,0.096070774,0.340552091,460562,0.258755607,607,2928,227,233,55878,0.028760641,29569,0.139249458,0.674725883,0.066389735,0.147412728,0.093086541,0.384722149,833,2608,16168,0.115096757,0.341807196,0.144496745,0.123781515,129100,380493,334724,45769,151961,182763,833,265,38,1975,0.157103825,6.964648496,479423.5748,41,111.8973043,0,1.534483526,0.120288678,0.022508601,42
18580,"Corpus Christi, TX",0.076754773,0.4628,0.238486889,0.176354893,0.022323894,0.017321427,0.478082697,0.469626346,0.039404675,0.177859405,182909,2401.53,1784,428185,452422,7,0.532062519,1790,0,1,0,0,0,15,1,186910,0.026285378,1977,111500,186.804,11.076,0.612090133,22529024.06,0.318191531,6555166.337,2.25811525,37,14737103,4,353050,313973,14,6,0,0,0,5.889977463,45.25380385,403280,428185,454726,0.0617561,0,0,2016,325733,2,8.6,0.199,0.155,0.309,0.15,32.11363214,0.235279614,0.301949188,88,0.194561906,0.193935833,112087,0.39155299,164,741,8,10,50267,0.018178624,25213,0.16299894,0.625604245,0.064463425,0.176088645,0.147381093,0.40365706,879,2612,1950,0.185508716,0.20899812,0.144963874,0.02597149,115400,128025,114817,13208,64360,50457,893,10,0,1976,0.024291498,0.781097442,240014.0135,20,32.57379836,0.001121076,0.693982609,0.10316735,0.024407469,41
18700,"Corvallis, OR",0.096733915,0.4823,0.169936829,0.136665473,0.009643034,0.057962144,0.069556882,0.824288898,0.011317999,0.187639491,36245,678.61,675.94,85579,87572,0,0.557170549,5091,1,1,0,0,0,47,4,36992,0.077314014,1976,269700,40.606,4.696,1.193868465,4596283.141,4.769419357,1536339.395,2.594090712,10,7800244,0,0,22,0,4,0,0,0,1.121770528,21.07993784,78153,85579,89385,0.095018745,0,0,2016,57110,1,8.6,0.074,0.158,0.204,0.101,47.27815063,0.108,0.208,0,0.051156635,0.527928032,14715,0.215154604,26,188,6,6,49802,0.029018913,27888,0.132269504,0.592605662,0.085818332,0.222528922,0.085207612,0.42464539,862,0,0,0.041889242,0.597403476,0.144313462,0.066115702,270800,23837,21588,2249,9436,12152,868,47,4,1976,0.063829787,19.7172463,126607.3912,4,89.07235189,0.001479421,2.51E-04,0.094349121,0,41
18880,"Crestview-Fort Walton Beach-Destin, FL",0.064145652,0.4475,0.222278405,0.146735737,0.093472507,0.031577155,0.083240889,0.751969702,0.016272999,0.120991915,92407,1082.08,930.25,235865,262172,0,0.565237579,0,0,0,0,0,0,1,4,141156,0.012220522,1990,182800,101.724,4.74,0.481031499,10655204.52,0.826850568,657631.8936,0.478989335,23,9341590,0,0,373664,0,1,0,0,0,3.666589242,29.00089591,170498,180822,267059,0.06055203,0,0,2016,21971,0,12.8,0.087,0.145,0.27,0.146,19.33043618,0.216,0.288,47,0.102708127,0.281083481,43080,0.266759517,52,216,13,13,53246,0.013865452,28545,0.106908329,0.586108999,0.071023613,0.140995688,0.303083114,0.34516234,1014,557,969,0.073717949,0.22618007,0.432498408,0.00626194,158800,9422,7983,1439,4632,3351,1014,1,4,1997,0.12037037,1.061345786,253550.1209,1,35.63153197,0,1.425262805,0.152727659,0.010810734,20
19060,"Cumberland, MD-WV",0.017926242,0.458,0.188818614,0.190334489,0.055106993,0.006590179,0.01262505,0.909540954,0.002852289,0.459227341,46350,759.15,751.99,103299,99979,0,0.548441315,0,0,0,0,0,0,34,14,46338,0.269303811,1961,120200,40.652,4.501,1.142998601,2797456.689,0.907062113,310730.8856,0.862036823,17,4141878,2,1284162,2,0,3,1,0,0,3.79425205,29.46641502,102008,103299,99541,0.01265587,7,-0.49401008,1940,39483,2,13.2,0.012,0.14,0.346,0.192,115.6868208,0.214237806,0.298433752,16,0.117473553,0.161731756,18498,0.328846362,37,303,21,21,38140,0.026951931,20972,0.166940312,0.528058011,0.096571403,0.177078299,0.145647201,0.344843265,582,784,222,0.123839234,0.177669762,0.0431343,0.447353551,88900,10618,8796,1822,4633,4163,586,26,11,1944,0.138613861,24.48672066,137367.5182,4,41.42747977,0.00265961,2.00E-05,0.171595404,0.021710044,73
19100,"Dallas-Fort Worth-Arlington, TX",0.176590931,0.4705,0.262332637,0.124386829,0.084698361,0.032318997,0.192317215,0.669222784,0.039563244,0.361376015,2502075,9285.2,8927.51,6426214,7102796,10,0.458008036,31159,3,8,0,3,10102304,370,74,2612915,0.029834495,1986,156500,3037.812,297.716,1.011718951,404016893.8,1.214577996,54631349.78,1.049414768,585,3350199703,66,20402334,31930985,41,14,3,79,47,3.824681137,37.06676305,5161544,6371773,7233323,0.234470345,0,0,2016,1317929,6,9.9,0.066,0.164,0.206,0.096,6.391638582,0.144984573,0.284857339,701,0.156892048,0.325082122,1828715,0.343138215,2131,9553,56,92,59946,0.015942559,30222,0.110879273,0.688360984,0.067805806,0.145898042,0.078680324,0.39841318,938,6124,45904,0.152534402,0.293460209,0.157413669,0.005485535,132300,146385,133808,12577,74857,58951,872,76,23,1984,0.015492515,5.191788776,719821.5404,137,471.6733668,6.72E-04,4.49555147,0.085917273,0.019911861,33
19140,"Dalton, GA",0.153748154,0.4554,0.265125166,0.125213586,0.023604134,0.009797449,0.233368524,0.721819609,0.059417393,0.496022321,55878,637.71,634.93,142227,143781,0,0.372045703,0,0,0,0,0,0,11,9,55549,0.029505482,1984,111700,79.831,29.654,3.834690492,6641322.261,0.581682006,3019830.705,3.528846832,12,54971781,1,196742,8,2,1,0,0,0,2.269109268,27.78949757,120031,142227,143904,0.184918896,0,0,2016,34077,0,13.4,0,0.155,0.276,0.127,62.66571354,0.219395988,0.286316517,12,0.310294685,0.129418893,38224,0.477867308,43,214,22,27,39459,0.02816988,19440,0.164614534,0.631990351,0.105167315,0.191285829,0.121298313,0.347155354,662,68,0,0.380952381,0.181436475,0.182540277,0.034170101,122500,13345,11404,1941,5245,6159,655,7,5,1980,0.228971963,5.245410266,224004.2209,3,382.3299393,0,5.56E-05,0.145447733,0.001224144,37
19180,"Danville, IL",0.021774836,0.4308,0.239676829,0.170486375,0.130202044,0.007618668,0.046707914,0.794881052,0.005608192,0.312563553,36318,901.28,898.37,81625,79282,0,0.467609279,0,0,0,0,0,0,9,1,36093,0.358878453,1956,75800,32.436,5.965,1.898461347,2631761.721,1.689627727,675538.2337,1.992086234,12,1704906,1,65483,0,4,1,0,0,0,5.867131096,37.99430579,83919,81625,78111,-0.027335883,4,-0.257763683,1970,42570,1,13.6,0.015,0.155,0.297,0.154,60.88197147,0.254,0.343,17,0.131823964,0.137539409,19253,0.417701137,40,496,43,44,42977,0.020297485,22233,0.160286702,0.576227472,0.10717522,0.188333678,0.1263957,0.310170943,638,739,788,0.15720885,0.145733042,0.043346977,0.420452258,66200,14903,12429,2474,6991,5438,670,9,1,1950,0.175403226,6.03905254,90859.00019,5,21.50432633,0.001113127,0,0.166006844,0.042307373,67
19340,"Davenport-Moline-Rock Island, IA-IL",0.050038497,0.4369,0.229352892,0.173371633,0.045608512,0.013695216,0.064873372,0.858123733,0.011188544,0.38116395,167110,2313.83,2269.92,379690,383606,9,0.491474289,0,0,0,0,0,0,298,29,168062,0.2363354,1963,125700,194.23,25.669,1.364304284,19159065.66,2.121762352,3741876.652,1.515723233,54,28737287,6,894819,396465,6,3,1,0,0,4.620746888,29.19302905,376019,379690,382268,0.009762805,3,-0.006313914,1980,103264,0,11.4,0.018,0.118,0.23,0.116,41.97988814,0.19505591,0.29373107,52,0.095645642,0.259502282,89117,0.292985626,151,1055,73,76,52316,0.024729301,27872,0.119004113,0.642623167,0.064088115,0.128954077,0.07845319,0.295828302,686,2006,1901,0.121301076,0.255963829,0.062958281,0.293400759,112900,19775,18227,1548,12127,6100,691,17,5,1956,0.141232227,8.596713021,167270.2122,10,74.91354932,0,1.033521373,0.078280657,0.023247373,61
19380,"Dayton, OH",0.039532261,0.4604,0.224984667,0.162410079,0.07648276,0.017036169,0.018341766,0.867245822,0.005899926,0.298157968,385160,1716.71,1705.98,799232,800909,12,0.458306297,9612,0,3,0,1,53185,173,44,367634,0.163736216,1966,122600,415.748,52.127,1.294348323,41794169.75,1.859268956,7287986.501,1.35330792,120,96959249,10,1157358,1289782,11,6,0,0,24,3.126389481,32.49285583,848153,841502,800683,-0.007841746,5,-0.464461065,1960,262332,12,13.4,0.013,0.15,0.275,0.144,21.086205,0.196324936,0.294003034,346,0.10310374,0.273192253,188003,0.269282937,257,1706,114,120,47654,0.031121572,26904,0.145260424,0.618021541,0.088176464,0.168601459,0.107797429,0.366599188,745,3200,6428,0.179434108,0.172531047,0.048926657,0.380666361,66700,74254,57316,16938,27364,29952,625,107,29,1949,0.137162954,14.40999811,468488.4934,17,121.0615051,0.00703408,1.610397686,0.228108923,0.02618909,68
19460,"Decatur, AL",0.037979553,0.4513,0.225526752,0.159152979,0.116741051,0.00485633,0.04940531,0.766642018,0.015339662,0.649435796,66422,1316.25,1270.02,153829,152680,1,0.501710302,0,0,0,0,0,0,17,12,66601,0.04351286,1981,116300,62.586,13.6,2.243263632,5592054.522,2.222056877,2176635.411,3.020779736,12,3585996,1,69950,0,5,0,0,0,0,1.891710926,26.10691092,145867,153829,152256,0.05458397,0,-0.010972828,2010,55683,1,12.6,0,0.145,0.341,0.175,76.96189185,0.247650138,0.320631066,28,0.180736969,0.190578423,35136,0.308373179,63,475,12,26,44403,0.013334003,23775,0.15719735,0.582730694,0.099069252,0.166441754,0.102535998,0.271314328,594,998,1050,0.172809302,0.248678084,0.096154624,0.049371234,124200,24731,22294,2437,13564,8730,604,11,8,1977,0.08,4.447858962,121123.2894,5,23.4870055,7.87E-04,0,0.098540294,0.030750289,40
19500,"Decatur, IL",0.022006905,0.4702,0.222515053,0.174728674,0.167783085,0.011704094,0.020845916,0.774190596,0.003982215,0.152616279,50475,585.86,580.69,110768,107303,8,0.444506201,0,0,0,0,2,14548953,7,3,50391,0.205235062,1962,94900,55.967,11.854,2.18651015,6145892.081,1.466799213,2012445.27,2.541229653,18,3047875,2,424020,7753,5,1,0,0,0,5.019500217,33.34898166,114706,110768,106550,-0.034331247,3,-0.22719784,1980,94081,0,12.8,0.006,0.159,0.271,0.144,39.62436548,0.23,0.33,17,0.109544673,0.22931674,24316,0.366713275,45,345,49,49,47176,0.027652232,26895,0.152443504,0.623983786,0.104816956,0.183831955,0.108670199,0.309918735,656,678,1123,0.128256154,0.210403773,0.053995137,0.220368352,80100,35781,31287,4494,19238,12049,652,7,3,1959,0.284057971,1.956345547,190752.3808,6,28.40437826,0,0.072253339,0.125597384,0.035740509,58
19660,"Deltona-Daytona Beach-Ormond Beach, FL",0.083060106,0.4581,0.182280351,0.228069089,0.102426118,0.017472045,0.119690495,0.743067093,0.016372471,0.099433271,254226,1432.44,1101.03,590289,623279,2,0.548445544,0,0,0,0,0,0,55,22,304710,0.018850711,1986,138900,175.485,10.502,0.617803859,15120555.72,0.710172722,1025865.68,0.526535326,43,12873396,4,1122799,290169,3,4,1,0,0,5.505536876,37.18613082,443343,494593,637674,0.115598983,0,0,2016,90124,1,11.2,0.267,0.156,0.293,0.162,11.75515089,0.224,0.273,107,0.109453646,0.218505528,91286,0.384122428,90,227,7,7,42159,0.023215114,24082,0.142984861,0.511764845,0.091639748,0.169701331,0.221784648,0.288036098,932,1008,2797,0.136624043,0.196388469,0.119840176,0.058060072,112000,36290,26998,9292,12039,14959,761,55,22,1976,0.061674009,15.15569027,536124.3563,8,20.6543073,9.08E-04,0.465552345,0.256048498,0.012487283,41
19740,"Denver-Aurora-Lakewood, CO",0.122262731,0.4576,0.220986372,0.124900409,0.028681207,0.029889422,0.147068815,0.770023325,0.024328457,0.422962871,1078837,8402.89,8346.07,2543482,2814330,12,0.447065776,5182,0,5,1,4,995934,341,95,1105423,0.070815425,1980,267000,1256.807,71.482,0.587146812,168245259.2,0.491380804,10495273,0.484122949,307,278802449,48,21534361,25800734,27,13,1,36,86,3.662443175,27.90959392,2179240,2543482,2853077,0.167141756,0,0,2016,693060,9,13.1,0.019,0.127,0.19,0.092,11.53701764,0.167142974,0.198858975,422,0.098461527,0.405966084,648320,0.255107046,804,2289,92,93,65614,0.019483679,34904,0.07823315,0.707995861,0.064251201,0.115593658,0.05728124,0.367738122,1049,4381,21791,0.134669578,0.279229605,0.19635864,0.008763693,189100,130995,124031,6964,70402,53629,1024,16,4,1982,0.080821319,1.221420665,304752.057,77,99.06530116,0.001078352,9.16762924,0.053162334,0.023676005,35
19780,"Des Moines-West Des Moines, IA",0.076026261,0.4431,0.254828402,0.14793412,0.018406999,0.01754803,0.040091444,0.910183698,0.01170017,0.490572548,240203,2911.81,2883.7,569633,622899,12,0.566933698,0,0,0,1,2,52753300,198,37,249936,0.166286569,1977,160100,330.713,19.657,0.613598902,45378804.71,0.399811912,2827710.117,0.483600342,178,173425407,13,8053788,1018192,13,2,0,0,6,2.947511819,28.96601847,481394,569633,634725,0.183298919,0,0,2016,215472,2,10.1,0.106,0.111,0.212,0.103,26.45033267,0.163143841,0.287825032,76,0.074460627,0.355326661,153943,0.227226961,201,1466,309,321,61844,0.023788509,31887,0.129234329,0.724709781,0.053454708,0.114391094,0.066200947,0.301825271,802,642,4582,0.127121111,0.250920113,0.085894105,0.286910948,117800,89296,81717,7579,49826,31891,754,137,30,1957,0.429740791,15.34223257,197535.4579,15,278.4165764,6.94E-04,1.634602078,0.084875022,0.020901351,60
19820,"Detroit-Warren-Dearborn, MI",0.091355679,0.472,0.228905459,0.148240593,0.113055981,0.024075215,0.035602383,0.807256712,0.013765375,0.268643988,1886537,4235.57,3888.39,4296250,4302043,14,0.415561569,5094,1,2,0,11,474099222,337,113,1891400,0.133210849,1965,127500,1979.927,246.584,1.285684233,245099729.6,2.305047338,43261098.36,1.369807298,366,404122889,43,623885850,15612326,48,8,7,0,0,6.455397149,29.94751237,4452557,4296250,4297617,-0.035104997,6,-0.636242085,1950,1849568,12,12.5,0.002,0.145,0.273,0.14,5.873669934,0.18656049,0.310390356,1241,0.111816088,0.290673004,995932,0.273525703,1326,2576,225,226,52603,0.033165198,28649,0.175173247,0.623404331,0.107275799,0.167672221,0.120784604,0.309182849,849,10020,16483,0.189694185,0.291518102,0.026524058,0.241383265,105800,34874,31502,3372,21192,10310,973,242,72,1951,0.17507764,69.39267076,1104891.742,63,93.937436,0.00308611,3.629049268,0.096690945,0.014012372,66
20020,"Dothan, AL",0.023387375,0.4753,0.225230793,0.180840775,0.209812189,0.006981874,0.030634817,0.73364529,0.00992224,0.703995232,66897,1728.91,1715.98,145639,148171,2,0.479428032,0,0,0,0,0,0,10,1,67715,0.044761131,1980,108700,66.874,7.586,1.1710465,5104165.478,0.754177151,554999.949,0.843864979,11,9165768,0,0,0,3,2,0,0,0,4.213366542,31.11249481,130861,145639,147834,0.112928986,0,0,2016,68468,1,12.5,0,0.161,0.343,0.187,114.7340956,0.208240689,0.333384473,15,0.170846132,0.185720353,34549,0.354626762,50,585,10,15,40596,0.014231683,23136,0.157533644,0.574787821,0.08779227,0.188738183,0.160525733,0.317442167,660,1167,751,0.13751392,0.246730278,0.172723329,0.028331164,139800,29967,25913,4054,15347,10566,691,7,1,1979,0.042735043,2.335902826,84872.20131,5,61.85939219,5.83E-04,0,0.135282144,0.028324596,38
20100,"Dover, DE",0.054463185,0.4151,0.238035369,0.150682344,0.239428389,0.022146669,0.066215706,0.637088587,0.014180573,0.269693796,65338,798.33,586.18,162310,173533,0,0.582920889,0,0,0,1,1,1610080,111,19,67315,0.069939835,1990,200500,72.495,4.893,0.696764098,6680283.99,0.182734679,598638.6113,0.695463858,24,12445312,2,109182,0,0,1,0,0,0,5.526461709,34.02131723,126697,162310,174827,0.28108795,0,0,2016,37786,3,11.9,0.007,0.128,0.277,0.135,25.74536148,0.212,0.327,39,0.136486242,0.225362056,40327,0.260941801,52,200,8,8,54976,0.034405904,25404,0.16356012,0.616686184,0.084041388,0.134521278,0.100185694,0.303544601,985,808,1175,0.126629681,0.288534443,0.178874809,0.077287286,176300,14362,12945,1417,6449,6496,949,111,19,1981,0.08,77.28728589,276894.4693,1,71.71726415,0.005117882,0,0.098663139,0.029458516,36
